label,clean_message
0,actual exam harder nbme
0,lot sickness thing going round take easy hope u feel better soon lol
1,number kick new season number wks free goals news ur mobile txt ur club name number eg villa number
0,hey sathya till dint meet even single time saw situation sathya
0,gam gone outstanding innings
0,played smash bros lt gt religiously
0,sir good morning hope good weekend called let know able raise lt gt dad however said would make rest available mid feb amount still quite short hoping would help good day abiola
0,hurry home soup done
0,good afternoon love good see words ym get tm smart move slave smiles drink coffee await
0,quite ok bit ex u better go eat smth else feel guilty
1,orange brings ringtones time chart heroes free hit week go ringtones pics wap stop receiving tips reply stop
0,lemme know
1,private number account statement number shows number un redeemed points call number identifier code number expires number number number
0,needs stop going bed make fucking dealing
0,love brother time talk english grins say hey muhommad penny says hello across sea
1,tried call reply sms video mobile number mins unlimited text free camcorder reply call number
0,hey doc pls want get nice shirt hubby nice fiting ones budget lt gt k help pls load card abi hw keep posted luv number mj
0,remain unconvinced elaborate test willpower
0,life nothing wen v get everything life everything wen v miss something real value people wil realized absence gud mrng
0,miss
0,answerin phone actually pretty reasonable hour sleepy
0,hey rite u put number evey mnth
0,going bed prin
0,think thanks see tomo
0,u dun drive go number sch
0,home lei
1,gsoh good spam ladies u could b male gigolo number join uk fastest growing mens club reply oncall mjzgroup number number stop reply stop email
0,u hav frnd name ashwini ur college
0,jus finish lunch way home lor tot u dun wan number stay sch today
0,k number marrow coming class
1,hot live fantasies call number number p per min ntt ltd po box number croydon cr number wb number national rate call
0,pls send address sir
0,want lick pussy
0,yo gonna still stock tomorrow today trying get dubsack
1,urgent mobile number awarded ukp number prize guaranteed call number landline claim number valid number hrs number ppm
0,see prolly yeah
0,thought could go dinner treat seem ok
0,stand away heart ache without wonder crave
0,sorry never hear unless book one kinda joke thet really looking skinny white girls one line much camera something like casting look
0,sure thing big man hockey elections number go longer hour though
0,watch lor saw swatch one thk quite ok ard number need number nd opinion leh
0,hiya u like hlday pics looked horrible took mo hows camp amrca thing speak soon serena
0,babe goes day miss already love loving kiss hope everything goes well
0,yunny goin late
0,doc prescribed morphine cause pain meds enough waiting mom bring med kick fast gonna try later
0,cool want go kappa meet outside mu
0,hey sexy buns told adore loverboy hope remember thank sister law meatballs grins love babe
0,may b approve panalam posts
1,spjanuary male sale hot gay chat cheaper call number national rate number number p min cheap number number p min peak stop texts call number number p min
0,workin get job
0,done mean
0,ur luck love someone ur fortune love one loves u
0,hi baby ive got back work wanting see u allday hope didnt piss u phone today u give call xxx
1,freemsg today day ready horny live town love sex fun games netcollex ltd number p per msg reply stop end
0,yahoo boys bring perf legal
0,need say anything know outsider
0,ever one foot
0,got lt gt
0,good need receipts well done yes please tell number could ring
0,leave wif lar wan carry meh heavy da num number familiar
0,beautiful truth expression face could seen everyone depression heart could understood loved ones gud ni number
0,infact happy new year seeing
1,simpsons movie released july number name band died start film green day b blue day c red day send b c
0,shame maybe cld meet hrs tomo
0,lol would despite cramps like girl
0,wait cornwall hope tonight bad well rock night shite anyway going kip good night speak soon
0,pls help tell sura expecting battery hont pls send message download movies thanks
1,please call amanda regard renewing upgrading current mobile handset free charge offer ends today tel number subject c
0,found way get another app phone eh go net cafe take job geeee need babe crave see
0,work mon thurs sat cant leh booked liao day u free
0,comin fetch us oredi
0,nannys address
0,haf u eaten wat time u wan number come
1,want new video phone number anytime network mins half price line rental free text number months reply call number free delivery
0,yo call get chance friend mine wanted ask big order
0,single single answers fighting plus said broke didnt reply
0,certainly puts things perspective something like happens
0,got tv number watch meh u work today
0,felt conveying reason ese
0,going got exciting karaoke type activities planned debating whether play football eve feeling lazy though
0,told coming wednesday
0,ok called mom instead fun
1,dear voucher holder claim weeks offer pc please go url ts cs apply
0,well desperate call armand
0,work right
0,heard anything answering texts guessing flaked said jb fantastic
0,mmmmmm love much ahmad wait year begin every second takes closer side happy new year love
0,pls full name joke school cos fees university florida seem actually lt gt k pls holla back
0,ok said got wisdom teeth hidden inside n mayb need number remove
0,pls pls drink plenty plenty water
0,queen going royal wedding
0,lag sad part keep touch thanks skype
0,ok lor go tog lor
0,two teams waiting players
0,send copy da report
0,swhrt u dey hope ur ok tot u number day love n miss take care
0,ok da already planned wil pick
1,urgent please call number abta complimentary number spanish holiday number number cash await collection sae cs box number po number ez number ppm number
0,really need shit tomorrow know awake like number
0,good registered vote
0,hmm ok stay like hour cos eye really sore
0,dear got bus directly calicut
0,mm umma ask vava also come tell play later together
0,well general price lt gt oz let know much want
0,moment day value morning brings hope afternoon brings faith evening brings luv night brings rest wish u find today good morning
0,lt gt w jetton ave forgot
0,ok coming home
0,use foreign stamps country
0,sorry lot friend friend stuff talk actual guy wants buy
1,cmon babe make horny turn txt fantasy babe im hot sticky need replies cost number number number cancel send stop
0,wylie update weed dealer carlos went freedom class lunsford
0,happy baby alright take job hope fine send kiss make smile across sea kiss kiss
0,c movie juz last minute decision mah juz watch number lar tot interested
0,enjoying semester take care brother
1,important information number orange user number xxxxxx today ur lucky day number find log onto url fantastic prizeawaiting
0,get door
0,lets use next week princess
0,go home first lar wait number lor put stuff first
0,want kfc tuesday buy number meals number gravy number mark number
0,da stupid da always sending like believe message pandy mental
0,oi gonna ring
1,missed call alert numbers called left message number
0,attended nothing
0,ard number like dat lor juz meet mrt station dun haf come
0,dear sleeping p
0,er mw im filled tuth aight
0,office around number pm going hospital
0,actually waiting number weeks start putting ad
0,anything lor go go lor
0,u free sat rite u wan number watch infernal affairs wif n darren n mayb xy
0,yo around friend mine lookin pick later tonight
0,stupid auto correct phone
0,double eviction week spiral michael good riddance
0,world suffers lot violence bad people silence good people
0,ok thats cool either raglan rd edward rd behind cricket ground gimme ring ur closeby see tuesday
0,buy one egg da please
0,started skye
0,bookedthe hut also time way
0,several sir
0,u really pig leh sleep much dad wake number smth number eat lunch today
0,love hope anything drastic dare sell pc phone
1,freemsg records indicate may entitled number pounds accident claim free reply yes msg opt text stop
0,life style garments account please
0,lol wtf random btw lunch break
0,sez hows u de arab boy hope u r good give love number evry number love ya eshxxxxxxxxxxx
0,lay man let know missed thought great day send bimbo ugo numbers ill appreciate safe
0,detroit home snow enjoy
1,show ur colours euro number number number offer get england flag number lions tone ur phone click following service message info
0,aight chillin friend room text way
0,toshiba portege number gd
0,well welp sort semiobscure internet thing
1,text pass number collect polyphonic ringtones normal gprs charges apply enjoy tones
1,accordingly repeat text word ok mobile phone send
0,loosu go hospital de dont let careless
0,much eighth
0,omg joanna freaking looked thru friends find photos asking stuff myspace even logged like year
0,send ur birthdate month year tel u ur life partner name method calculation reply must
0,juz havent woke bit blur blur dad went liao cant cum oso
0,clothes jewelry trips
1,block breaker comes deluxe format new features great graphics mobile buy number replying get bbdeluxe take challenge
0,aah cuddle would lush need lots tea soup kind fumbling
1,important information number orange user today lucky day number find log onto url fantastic surprise awaiting
0,plans family set stone
0,pls dont forget study
0,never believe actually got taunton wow
0,den weekdays got special price haiz cant eat liao cut nails oso muz wait finish drivin wat lunch still muz eat wat
0,broke list reasons nobody town tell sarcastic faggy
0,lt decimal gt common car better buy china asia find less expensive holla
0,greatest test courage earth bear defeat without losing heart gn tc
0,sorry im stil fucked last nite went tobed number got number work number
0,hey whats plan sat
0,beauty sleep help ur pimples
0,great hope using connections mode men also cos never know old friends lead today
1,natalja number f inviting friend reply yes number number see url stop send stop frnd number
0,get
0,kind missed train cos asthma attack nxt one half hr driving sure park
0,ball moving lot spin last difficult bat
0,haiyoh maybe hamster jealous million
0,please send aunty number
0,glad following dreams
0,reached home finally
1,urgent important information number user today lucky day number find log onto url fantastic surprise awaiting
0,wn u r hurt prsn close number u fight wit dem coz somtimes dis fight saves relation bt quiet leaves nothin relation gud eveb
0,u call
0,science tells chocolate melt sunlight please walk sunlight bcoz want loss sweet friend
0,yes come nyc audiitions trying relocate
0,pocked
0,congrats great wanted tell tell score cos might make relax motivating thanks sharing
0,wud never mind u dont miss u dont need u wil really hurt wen u need amp u dont tell take care
0,hey mr whats name bill brison book one language words
0,okay good problem thanx
0,information ikea spelled caps yelling thought left sitting bed among mess came said going got home class please try bullshit makes want listen less
0,call u done
0,g w r
0,best watch say cause get drunk motherfucker
1,kit strip billed number p netcollex ltd po box number ig number oja
1,please call number immediately urgent message waiting
1,thesmszone com lets send free anonymous masked messages im sending message see potential abuse
0,erm woodland avenue somewhere get parish magazine telephone number
0,ta jobs available let know please cos really need start working
0,aiyar hard number type u later free tell call n scold n tell u
0,yup free
0,good good billy mates gone jogging enjoy concert
0,yo come carlos soon
0,awww dat sweet think something nice time tonight ill probably txt u later cos im lonely xxx
0,guess useless calling u number something important
0,ha ha popped loo hello ed hello
0,dint tell anything angry told abi
0,happens r number waxsto wat want come ill get medical insurance able deliver basic care currently shopping right medical insurance give til friday morning thats see major person guide right insurance
0,keep ten rs shelf buy two egg
0,well babe swollen glands throat end
0,ur changes number da report big cos already made changes number da previous report
0,captain room
0,speak bcaz mobile problem listen cann listen voice calls later
0,hiya stu wot u number im much truble home moment evone hates even u wot hell av done wont u tell text bck please luv dan
0,take mokka players
0,still playing gautham
0,hey mr going sea view couple gays mean games give bell ya finish
0,k jason says gonna around around lt gt
0,sorry able get see morning
0,aight well keep informed
0,searching good dual sim mobile pa
0,seems unnecessarily hostile
0,dude got haircut breezy
1,congrats number mobile number g videophones r call number videochat wid ur mates play java games dload polyh music noline rentl bx number ip number number number pm
0,number apple day doctor number tulsi leaf day cancer number lemon day fat number cup milk day bone problms number litres watr day diseases snd ths number u care
0,thought king hill thing
0,nope come online
0,also tell said happy birthday
0,bishan lei tot say lavender
0,boo time u get u supposed take shopping today
0,u sound like manky scouse boy steve like travelling da bus home wot u inmind number recreation dis eve
0,fyi taking quick shower epsilon like lt gt min
0,tuesday night r u number real
0,yes appt
0,got outta class gonna go gym
0,want sent lt gt mesages today thats sorry hurts
0,write wat
0,ha say read anything way u seemed like number judgemental save fridays pub
0,valentine game send dis msg ur friends number answers r someone really loves u ques colour suits best
0,hi asked waheeda fathima leave
0,enjoy urself tmr
0,still around could use half number th
0,give us back id proof lt gt rs wont allow work come home within days
0,bot notes oredi cos juz rem got
0,yes rent expensive way save
0,hows pain dear r u smiling
0,fun fact although would think armand would eventually build tolerance shit considering much smokes gets fucked like number hits
1,important information number orange user number xxxxxxx today lucky day number find log onto url fantastic surprise awaiting
0,great send account number
0,hellogorgeous hows u fone charge lst nitw wen u texd hopeu ad nice wkend im sure u lookin number ward number c u number mrw luv jaz
1,dating service asked number contact u someone shy call number revealed pobox number number uz number p
0,send contents page
0,night sweet sleep well see exorcism emily rose may never sleep hugs snogs
0,think u got think use got good ni number
0,right second gotta hit people first
0,evry emotion dsn hav words evry wish dsn hav prayrs u smile world wit u othrwise even drop tear dsn lik number stay wit u b happy good morning keep smiling
0,remember
0,ujhhhhhhh computer shipped address sandiago parantella lane wtf poop
0,mm yes dear look hugging p
0,like dis sweater fr mango size already irritating
0,number number number gonna massive pain ass rather get involved possible
0,anytime lor
1,want new video handset number time network mins unlimited text camcorder reply call number del sat
1,ur balance number next question complete landmark big bob b barry c ben text b c number good luck
0,fine absolutly fine
0,k sure consent forms v
1,ur tonexs subscription renewed charged number number choose number polys month url billing msg
1,prize go another customer c url number number p min polo ltd suite number london w number j number hl please call back busy
0,much torch number ja
0,nothing u dinner w us
0,checking
0,done internet connection v slow send try later first thing tomo
0,mathews tait edwards anderson
0,yeah sure thing mate haunt got stuff sorted im going sound anyway promoting hex way dont know number joke
0,need lar go engin cos sis arts today
0,thanks honey still heard anything leave bit longer number crowd try later great advice thanks hope cardiff still
1,want new nokia number colour phone delivered tomorrow number free minutes mobile number free text free camcorder reply call number
0,im snowboarding trip wondering planning get everyone together befor go meet greet kind affair cheers
0,watching live
0,see christmassy
0,k ready lt gt
0,new years plans
1,recpt number number ordered ringtone order processed
0,baaaaaaaabe wake miss crave need
0,got message ignoring yes shopping
0,dear mood cant drive brother drive
0,dad get back
0,tell shola please go college medicine visit academic department tell academic secretary current situation ask transfer ask someone check sagamu thing lautech vital completes medical education nigeria less expensive much less expensive unless getting citizen rates new zealand
0,yes finished watching days lives love
0,juz go google n search number qet
0,many times lose best ones bcoz
0,good friends care close friends understand true friends stay forever beyond words beyond time gud ni number
0,getting back home
0,sorry call later lt gt mins
0,dun need use dial juz open da browser n surf
1,one registered subscribers u enter draw number number g b gift voucher replying enter unsubscribe text stop
0,awesome plan get time like lt gt text details wee bit
0,take care sleep well need learn change life need get convinced wait conversations us get convinced time family many senses respect overemphasise u role life
1,chance win free bluetooth headset simply reply back adp
0,also didnt get na hi hi hi hi hi
0,ya cant display internal subs gotta extract
0,said anything wrong sorry de
0,stupid say challenge god dont think write instead respond immed
0,yeah able text ready meet
0,v skint fancied bevies waz gona go meet othrs spoon jst bin watchng planet earth sofa v comfey dont make hav gd night
0,says quitting least number times day wudn take much notice nah mind gonna see want come taunton tonight u tell
0,get free call
0,little darlings far week need coffee run tomo believe time week already
0,still west coast haiz take forever come back
0,mmm fuck merry christmas
0,alright thanks advice enjoy night try get sleep
0,update face book status frequently
0,saw message k da
0,something u ate
0,bank say money
0,aiyar dun disturb u liao thk u lots number aft ur cupboard come
0,hey r watching movie tonight prob b home early
0,yar lor u noe u used dat route
0,number mro coming gym machan goodnight
0,dont think need yellow card uk travel ask someone gone lt gt bucks
0,u look number da lib got stuff havent finish yet
0,sounds great im going sleep good night
1,b floppy b snappy happy gay chat service photo upload call number number p min number stop texts call number
0,come u got nothing
0,nothing ever easy looking reason take risk life love
0,want grasp pretty booty
0,got tea sure flavour
0,going number orchard laready reaching soon u reaching
0,dear denying words please
0,know old dom told yesterday name roger got touch last night wants meet today number pm
0,come back tampa ffffuuuuuuu
0,number celebrate b day else
0,merry christmas u annie
0,please tell special stock talking
0,sent like
0,awesome minute
0,problem walk around julianaland oblivious going around say things constantly go one ear go whatever want know upset listen tell going upset want surprised mad
0,told everything stop dont let get dehydrated
0,guess lt gt min
0,home ard wat time u reach
0,want mapquest something look usf dogwood drive
0,aight plan come later tonight
0,die accidentally deleted e msg suppose number put e sim archive haiz sad
1,welcome uk mobile date msg free giving free calling number future mgs billed number p daily cancel send go stop number
0,wishing great day moji told offer always speechless offer easily go great lengths behalf stunning exam next friday keep touch sorry
0,thanks reply today ur visa coming r u still buying gucci bags sister things easy uncle john also bills really need think make money later sha
0,sorry flaked last night shit seriously goin roommate tonight
0,said look pretty wif long hair wat thk cutting quite short number leh
0,cheers callin babe sozi culdnt talkbut wannatell u details later wenwecan chat properly x
0,hey u still gym
0,much better thanks lol
0,nothing smsing u n xy lor sorry lor da guys neva c u person sort know u lor u wan number meet xy ask number bring u along number next meeting
0,lemme know swing pick free basically time number semester
0,wa u efficient gee thanx
1,number received mobile content enjoy
0,able sleep
1,want explicit sex number secs ring number costs number p min
0,meet soon princess ttyl
0,pick number number pm go taunton still want come
0,oh number outside players allowed play know
0,anything lor
0,erutupalam thandiyachu
0,cant u try new invention fly joking
0,ful song lyrics
0,u reckon need number arrange transport u thanks
0,true lov n care wil nevr go unrecognized though somone often makes mistakes valuing definitly undrstnd start missing
0,shopping eh ger toking abt syd leh haha
0,standing
0,good weekend
0,miss call miss call khelate kintu opponenter miss call dhorte lage thats rule one great phone receiving quality wins
0,call get chance plz lt number
0,new deus ex game comin early next yr
0,computer fried essential part keep spares fucking idiot roommates looovvve leaving thing running full lt gt number
0,friend studying warwick planned go shopping concert tmw may canceled havn seen ages yeah get together sometime
0,probably couple hours tops
0,lol grins babe thanks thinking
0,man bus slow think gonna get
0,hope text meets smiling let text give reason smile beautiful day
0,case wake wondering forgot take care something grandma today done parade
1,latest nokia mobile ipod mp number player number proze guaranteed reply win number norcorp ltd number number mtmsgrcvd number
1,sms services inclusive text credits pls goto url login number qxj number unsubscribe stop extra charge help number comuk number cm number ae
0,nvm take ur time
0,wat da decision
0,wot u number bitch
0,told hr want posting chennai working
1,mobile club choose top quality items mobile number cfca number
0,guys leaving
0,neva grumble sad lor hee buy tmr lor aft lunch still meetin number lunch tmr neva hear fr lei got lot work ar
0,able anything
0,takin linear algebra today
0,weekend fine excuse much decorating
0,sorry missed babe late slept hope enjoy driving lesson boytoy miss teasing kiss
0,project pa come
1,money wining number wot next
0,sure whenever show fuck gt
0,random saw old roomate campus graduated
0,men always needs beautiful intelligent caring loving adjustable cooperative wife law allows one wife
0,sucks got planned yo valentine yo valentine
0,got part nottingham number hrs number miles good thing love man much number mph hey ho
0,think one saying clearly ok leave need ask go come
0,hi good mornin thanku wish u
0,u want number meet number morro
0,actually decided hungry left yet v
0,sent part
0,cos shopping wif darren jus n called number ask wat present wan lor started guessing wif n finally guessed darren lor
1,want cock hubby away need real man number satisfy txt wife number strings action txt stop number end txt rec number number ea otbox number la number ws
0,understand loss gain work school
0,u missed u havent number much bit bored holiday want number go bak number college sad isnt xx
0,hiya probably coming home weekend next
0,forget though love walk beside watching keeping heart warm
0,wish things different wonder able show much value pls continue brisk walks drugs without askin please find things laugh love dearly
0,ok days making dinner tonite invited
1,gr number new service live sex video chat mob see sexiest dirtiest girls live ur phone number details text horny number cancel send stop number
0,money number steve mate
0,im late tellmiss im way
0,normally use drink water daily
0,dare ask luck sorting car
0,party place usf charge contribute way greatly appreciated yeah got room one
0,urgh coach hot smells chip fat thanks especially duvet predictive text word
0,hiya last night naughty bought clothes little ready shopping tho kind time wanna meet
1,freemsg hi baby wow got new cam moby wanna c hot pic fancy chat im w number number utxt rply chat number hlp number msg number p number rcv
0,trying reach without success
0,derek done class
0,never lei v lazy got wat dat day send da url cant work one
0,never try alone take weight tear comes ur heart falls ur eyes always remember stupid friend share bslvyl
0,hey mate spoke mag people deliver end month deliver number th sept talk later
0,haha friend tyler literally asked could get dubsack
0,hey u fancy meetin number cha hav lil beverage txt ring meet l number r quite tired got number v pist love pete x x x
0,great safe trip dont panic surrender
0,symptoms u love number u like listening songs number u get stopped u see name beloved number u get angry
0,sun ah thk mayb dun anythin thk book e lesson e pilates orchard mrt u noe hor
0,try something dear read something exams
0,gettin rdy ship comp
0,hospital da return home evening
0,piss talking someone realise u point read backwards
0,think da wil
0,awake oh
0,good afternoon boytoy goes walking day get police abstract still wake miss babe
0,much u trying get
0,come around lt decimal gt pm vikky otside nw il come tht time
0,tell address
0,buy blackberry bold number torch buy new used let know plus saying buy lt gt g wifi ipad saying lt gt g
0,together thinkin
0,hiya hows going sunny africa hope u r avin good time give big old silver back big kiss
0,time come tomorrow
1,wanna laugh try chit chat mobile logon txting word chat send number cm po box number london w number number zf number number p msg rcvd
0,cha quiteamuzing scool babe
0,omg u know ate
1,urgent number nd attempt contact u u number call number b number csbcm number wc number n number xx callcost number ppmmobilesvary max number number
0,
0,directly behind abt number rows behind
1,congratulations ur awarded number cd vouchers number gift guaranteed free entry number wkly draw txt music number
1,contract mobile number mnths latest motorola nokia etc free double mins text orange tariffs text yes callback remove records
1,urgent call number landline complimentary number ibiza holiday number number cash await collection sae cs po box number sk number wp number ppm number
0,plans yet
0,hi engagement fixd lt gt th next month know really shocking bt hmm njan vilikkam ws al sudn
0,course maths one day one chapter one month finish
0,wow think common take back ur freak unless u chop
0,noooooooo please last thing need stress life fair
1,u secret admirer looking number make contact u find r reveal thinks ur special call number stopsms number ppm
0,see swing bit got things take care firsg
0,wanted wish happy new year wanted talk legal advice gary split person make trip ptbo hope everything good babe love ya
0,finished work yet something
0,right wasnt phoned someone number like
0,ok wun b angry msg u aft come home tonight
0,good time nice something bit different weekends change see ya soon
0,yo sorry shower sup
0,carlos pick swing usf little bit
0,full heat pa applyed oil pa
0,stuck da middle da row da right hand side da lt
0,laid airtel line rest
0,hi u decide wot number get number bday ill prob jus get voucher frm virgin sumfing
1,freemsg txt call number claim reward number hours talk time use phone subscribe number gbp mnth inc number hrs number stop txtstop
0,hey j r u feeling better
0,plan staying night prolly back til late
0,thanx number puttin da fone
0,need number th campus atm could pick hour two
0,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scared hiphop open cant catch
0,running managed number minutes needed oxygen might resort roller option
0,live next lt gt mins
0,de asking like
0,glad talking
0,wat time finish
0,sorry da gone mad many pending works
0,much got cleaning
0,hows favourite person today r u workin hard sleep last nite nearly rang u number number
1,sunshine quiz win super sony dvd recorder canname capital australia text mquiz number b
0,called dad oredi
0,good think could send pix would love see top bottom
0,nvm going wear sport shoes anyway going late leh
0,sorry call later meeting
0,long fuckin showr
0,received understood n acted upon
0,finally came fix ceiling
0,u need presnts always bcz u cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mns prabha love got dont mis
0,jus finish blowing hair u finish dinner already
0,bus love
0,lol knew saw dollar store
1,todays voda numbers ending number selected receive number reward match please call number quoting claim code number standard rates apply
0,saturday sunday holiday difficult
0,everybody fun evening miss
0,got hella gas money want go grand nature adventure galileo little bit
0,oh wow thats gay firmware update help
0,move morphine
0,come din c yup cut hair
0,k k pa lunch aha
0,captain vijaykanth comedy captain tv drunken
0,course guess god got hold right
0,hide anythiing keeping distance
0,havent
1,ripped get mobile content url call number poly true pix ringtones games six downloads number
0,sorry din lock keypad
0,planning come chennai
1,tried contact reply offer video phone number anytime network mins half price line rental camcorder reply call number
0,god created gap btwn ur fingers dat sum number vry special fill gaps holding ur hands plz dont ask created much gap legs
0,okay going sleep later
0,finally happened aftr decades beer cheaper petrol goverment expects us drink drive
1,number xmas reward waiting computer randomly picked loyal mobile customers receive number reward call number
0,r e meeting tmr
0,lol yes add spice day
0,prasanth ettans mother passed away last night pray family
0,k work something
1,private number account statement shows number un redeemed points call number identifier code number expires number number number
0,message great doctor india number drink appy fizz contains cancer causing age
0,call tell infront call
0,ok prob
0,ladies first genus second k
0,yes please swimming
0,mum going robinson already
0,ok set let u noe e details later
0,tel software name
0,send print outs da
0,im realy soz imat mums number nite number moro
0,born god said oh another idiot born
0,didnt get ur full msg sometext missing send
0,probably almost gas get cash tomorrow
1,customer service announcement recently tried make delivery unable please call number schedule ref number
0,forgot number ask smth card da present lei want number write smth sign
0,leaving house
1,hi babe chloe r u smashed saturday night great weekend u missing sp visionsms com text stop stop number p text
0,ready call
0,wewa number iriver number number mb
0,good thing getting connection bw
0,sry da jst nw came home
0,cool night lemme know around
0,staying town
0,haha yeah number oz kind shitload
0,ok u take shopping u get paid
0,alright bring see like lt gt mins
0,pls dont play others life
0,eatin lunch
0,hmmm give one day
0,try g decided head
0,ok prob
0,surly ill give coming review
0,march ending ready call sure problem capital never complete far work ladies
0,pls give food preferably pap slowly loads sugar take hour give water slowly
1,urgent mobile number awarded number number bonus caller prize number number number number nd attempt contact call number number number box number qu
0,guy gets used dumb realize
0,okey dokey bit sorting stuff
0,yes fine
0,liked new mobile
0,anytime
0,mmmmmmm snuggles deep contented sigh whispers fucking love much barely stand
0,yar say got error
0,hey anyway
0,wow healthy old airport rd lor cant thk anything else b bathing dog later
0,wif family booking tour package
0,say bold torch later one torch number bold
0,haha awesome might need take doin tonight
0,ya knw u vl giv ok thanks kano anyway enjoy wit ur family wit number st salary
0,huh slow tot u reach long ago liao u number days number leh
0,thats cool princess cover face hot sticky cum
0,big brother really scraped barrel shower social misfits
0,oops thk dun haf enuff go check tell
0,number min go lunch
0,hey happened u switch ur cell whole day isnt good u care give call tomorrow
0,k addie amp art get home
0,aiyo lesson early still sleepin haha okie u go home liao den confirm w lor
0,forgot tell smth like number sections clearer
0,yup anything lor u dun wan ok
0,home love still awake loving kiss
0,hello peach cake tasts lush
1,free game get rayman golf number free number games arcade number st get ur games settings reply post save activ number press number key arcade termsapply
0,minor shindig place later tonight interested
0,jason says cool pick place like hour
1,mobile number mths update latest camera video phones free keep ur number get extra free mins texts text yes call
0,career tel added u contact indyarocks com send free sms remove phonebook sms lt gt
0,reached already
0,dont know ask brother nothing problem thing told
0,k eng rocking ashes
0,wat time r going xin hostel
0,good morning dear shijutta great amp successful day
0,oh k placement ah
0,possession especially first offense
0,nt driving even many reasons called bbd thts chikku hw abt dvg cold heard tht vinobanagar violence hw condition hw ru problem
0,bought test yesterday something lets know exact day u ovulate get number u number number wks pls pls dont fret know u r worried pls relax also anything ur past history u need tell
0,pizza u want
0,keep seeing weird shit bein woah realising actually reasonable oh
0,many happy returns day wish happy birthday
0,thinking u x
0,orh tot u say still dun believe
0,put sign choose number pin show right
0,beauty life next second hides thousands secrets wish every second wonderful ur life gud n number
0,thanx u darlin im cool thanx bday drinks number nite number morrow take care c u soon xxx
0,still maybe leave credit card get gas get back like told
1,weekly cool mob tones ready download weeks new tones include number crazy frog axel f number akon lonely number black eyed dont p info n
0,well boy glad g wasted night applebees nothing
1,cashbin co uk get lots cash weekend url dear welcome weekend got biggest best ever cash give away
0,ok lor u wan go look number u
0,u wan number haf lunch da canteen
0,make life stressfull always find time laugh may add years life surely adds life ur years gud ni number swt dreams
0,hey looks like wrong one kappa guys numbers still phone want text see around
1,thanks number continued support question week enter u number draw number number cash name new us president txt ans number
0,home doc gave pain meds says everything fine
0,number ard rest ard number least price number number bedrm number
0,lovely night xxx
0,prepare pleasured
0,hi technical support providing assistance us customer call email
0,text way cup stop work bus
0,whens radio show
1,unique user id number removal send stop number customer services number
0,sure still available though
0,watever relation u built dis world thing remains atlast iz lonlines lotz n lot memories feeling
0,cheers lou yeah goodnite shame u neva came c ya gailxx
0,hi got money da
0,ok u tell wat time u coming later lor
0,u repeat e instructions wat e road name ur house
0,quite lor dun tell wait get complacent
0,sorry completely forgot pop em round week still
0,u r beautiful girl ive ever seen u r baby come c common room
0,cant see join denis mina denis want alone time
0,sen told going join uncle finance cbe
0,yup hey one day fri ask miwa jiayin take leave go karaoke
0,call senthil hsbc
0,especially since talk boston personal statement lol woulda changed realized said nyc says boston
0,indeed way either
1,urgent call number landline complimentary number ibiza holiday number number cash await collection sae cs po box number sk number wp number ppm number
0,holy living christ taking long
0,thk wat eat tonight
0,thanx yup coming back sun finish dinner going back number hotel time flies tog number exactly mth today hope haf many mths come
0,opposite side dropped
0,yup izzit still raining heavily cos e mrt c outside
0,send resume
0,gd luck number ur exams
0,u ask next sat make ok lor
0,sorry uncle keep touch
0,saw guys dolls last night patrick swayze great
1,urgent number nd attempt contact u number prize yesterday still awaiting collection claim call number
1,santa calling would little ones like call santa xmas eve call number book time calls number number ppm last number mins number c url
0,come home want u miserable
0,dont know getting messages
0,cool tyler take gonna buy drop place later tonight total order quarter got enough
0,guy car shop flirting got phone number paperwork called texted nervous course may address call boss tell knowing may get fired
0,plan manage
0,er hello things quite go plan limping slowly home followed aa exhaust hanging
0,sorry delay yes masters
0,call u finish come n pick u
1,private number account statement number number shows number unredeemed bonus points claim call number identifier code number expires number number number
0,oga left phone home saw ur messages hope good great weekend
0,worry though understand important put place poorly thought punishment face worst thing ever happened brb gonna go kill
0,honey pls find much sell predicte nigeria many times used important reply monday
0,e admin building might b slightly earlier call u reaching
0,fyi usf swing room whenever
0,call lt gt min thats ok
0,home work meh
0,anything valuable number situations first getting second loosing
0,mark taking forever pick prescription pain coming back
0,ur paper
0,got smaller capacity one quite ex
1,check choose babe videos sms shsex netun fgkslpopw fgkslpo
0,im good thinking
1,u r winner u ave specially selected number receive number cash number holiday flights inc speak live operator number claim number p min number
0,
0,thought bout drink tap spile seven pub gas st broad st canal ok
0,going sleep tired travel
0,haha thinkin
0,yup giving problems mayb jus leave
0,lol trying make day little interesting
0,long get reply defer admission til next semester
0,word checkmate chess comes persian phrase shah maat means king dead goodmorning good day
0,po de need job aha
0,rats hey u ever vote next themes
1,new mobiles number must go txt nokia number collect today number url number optout number number gbp mtmsg number txtauction
0,hope pee burns tonite
0,oh rite well im best mate pete went number week number geva longer week
0,yay wait party together
0,photoshop makes computer shut
0,boys made fun today ok problem sent one message fun
0,one issues california okay snow manageable
1,private number account statement shows number un redeemed points call number identifier code number expires number number number
0,hmmm mayb try e shoppin area one forgot e name hotel
0,awesome gonna soon later tonight
